song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
49,189506,0.288,0.5160000000,0.5830000000,0.0000000000,4,0.2980000000,-8.1970000000,1,0.0277000000,136.0880000000,4,0.3810000000
45,272333,0.713,0.6210000000,0.2870000000,0.0000449000,4,0.0859000000,-13.8280000000,1,0.0311000000,93.7780000000,4,0.3340000000
72,369600,0.7290000000000001,0.4830000000,0.7210000000,0.0000000000,0,0.1890000000,-6.8360000000,1,0.0320000000,95.2610000000,4,0.5620000000
67,238573,0.118,0.5790000000,0.2670000000,0.0005620000,4,0.1320000000,-15.1100000000,1,0.0348000000,74.8990000000,4,0.3530000000
64,332960,0.846,0.5880000000,0.1490000000,0.0000965000,7,0.2360000000,-16.7280000000,0,0.0319000000,124.6890000000,4,0.1130000000
49,179520,0.385,0.3890000000,0.5860000000,0.0000018500,9,0.0959000000,-8.2110000000,1,0.0313000000,133.6370000000,4,0.5260000000
70,288160,0.488,0.3090000000,0.8310000000,0.0030400000,1,0.2860000000,-8.2880000000,1,0.0360000000,181.1450000000,4,0.9340000000
63,231000,0.616,0.7560000000,0.2800000000,0.0003300000,5,0.4140000000,-14.2700000000,1,0.0296000000,109.4130000000,4,0.6950000000
43,295000,0.2689999999999999,0.3700000000,0.4600000000,0.0000000000,6,0.0902000000,-7.0510000000,1,0.0546000000,176.5310000000,4,0.2610000000
36,234213,0.242,0.5610000000,0.7410000000,0.0000000000,0,0.0874000000,-5.8420000000,1,0.0537000000,127.4670000000,4,0.4040000000
47,187733,0.266,0.6380000000,0.7630000000,0.0000000000,11,0.3590000000,-3.5370000000,1,0.0277000000,124.8270000000,4,0.7060000000
55,256026,0.726,0.7000000000,0.1180000000,0.0004970000,0,0.1090000000,-12.6870000000,1,0.0357000000,122.5910000000,4,0.3350000000
46,263666,0.335,0.5150000000,0.2740000000,0.0029100000,0,0.1190000000,-13.7310000000,1,0.0282000000,142.7760000000,4,0.1870000000
53,214733,0.725,0.2710000000,0.3100000000,0.0000019900,0,0.1190000000,-7.9670000000,1,0.0309000000,169.6140000000,3,0.1600000000
64,188962,0.284,0.7900000000,0.4680000000,0.0020300000,6,0.0735000000,-7.1520000000,0,0.0534000000,98.0140000000,4,0.6060000000
70,186046,0.121,0.5310000000,0.6750000000,0.0000000000,0,0.3270000000,-3.2810000000,1,0.3300000000,177.9530000000,4,0.7990000000
66,217284,0.131,0.6860000000,0.5390000000,0.0000194000,0,0.1160000000,-8.6230000000,1,0.0349000000,115.9870000000,4,0.1860000000
51,280841,0.359,0.4090000000,0.6780000000,0.0000047600,9,0.1670000000,-7.7310000000,1,0.0878000000,89.9680000000,4,0.1680000000
65,226222,0.653,0.7860000000,0.5810000000,0.0014400000,2,0.0693000000,-9.4010000000,1,0.0773000000,99.9950000000,4,0.6870000000
76,199635,0.121,0.6610000000,0.6840000000,0.0050300000,6,0.1570000000,-6.6110000000,1,0.0512000000,125.0600000000,4,0.3710000000
65,184666,0.0991,0.6540000000,0.6060000000,0.0000557000,2,0.3100000000,-8.5760000000,1,0.0717000000,90.0580000000,4,0.3580000000
71,216266,0.0302,0.9100000000,0.4010000000,0.0001590000,1,0.0801000000,-9.5520000000,1,0.0855000000,135.9940000000,4,0.8240000000
62,253330,0.0249,0.7630000000,0.5240000000,0.0001370000,0,0.1170000000,-7.7250000000,1,0.0759000000,93.9980000000,4,0.4110000000
66,206727,0.501,0.4320000000,0.8500000000,0.0000065900,10,0.2030000000,-4.4170000000,1,0.0771000000,82.6070000000,4,0.1090000000
59,196124,0.174,0.6520000000,0.7000000000,0.0000000000,11,0.1910000000,-6.8540000000,1,0.1030000000,160.0550000000,4,0.7440000000
65,217136,0.0236,0.7380000000,0.6960000000,0.0000909000,1,0.3380000000,-3.5900000000,1,0.0305000000,101.9890000000,4,0.8920000000
75,155351,0.0732,0.9180000000,0.6020000000,0.0000194000,1,0.4170000000,-8.8910000000,1,0.0603000000,110.9960000000,4,0.8100000000
85,164640,0.66,0.7690000000,0.4790000000,0.0000000000,1,0.0914000000,-5.3390000000,1,0.0385000000,96.0510000000,4,0.8030000000
67,181974,0.132,0.6500000000,0.5270000000,0.0000000000,5,0.0902000000,-7.4650000000,0,0.5320000000,120.0940000000,5,0.7050000000
38,213787,0.0819999999999999,0.6800000000,0.6580000000,0.0324000000,1,0.1090000000,-5.3560000000,1,0.0535000000,128.9210000000,4,0.2780000000
81,189000,0.0615,0.6470000000,0.8530000000,0.0000000000,8,0.0620000000,-4.5160000000,1,0.0904000000,103.8460000000,4,0.6180000000
62,192835,0.0155,0.9030000000,0.4980000000,0.0000078400,8,0.1050000000,-6.3790000000,1,0.1080000000,121.9740000000,4,0.4390000000
70,238991,0.105,0.6390000000,0.6850000000,0.0000000000,9,0.1430000000,-4.5710000000,0,0.0490000000,110.0410000000,4,0.3630000000
73,254556,0.0145,0.5340000000,0.7700000000,0.0000087400,1,0.2790000000,-6.3240000000,0,0.0549000000,144.0400000000,4,0.4100000000
58,263707,0.241,0.5190000000,0.5360000000,0.0001100000,11,0.1140000000,-6.4710000000,0,0.0806000000,124.0420000000,4,0.2970000000
61,215909,0.0488,0.6360000000,0.7650000000,0.0000492000,8,0.2440000000,-5.3380000000,0,0.0471000000,100.0080000000,4,0.3450000000
60,223792,0.242,0.7380000000,0.6320000000,0.0000000000,7,0.0720000000,-8.1070000000,0,0.0862000000,118.0030000000,4,0.6970000000
66,180005,0.139,0.6690000000,0.6670000000,0.0013900000,2,0.1220000000,-9.2750000000,1,0.0549000000,120.0450000000,4,0.1760000000
69,156213,0.626,0.6870000000,0.3520000000,0.0001510000,8,0.1330000000,-8.2290000000,1,0.0759000000,122.9550000000,4,0.1550000000
80,222865,0.278,0.7830000000,0.5370000000,0.0000000000,9,0.2290000000,-2.9210000000,1,0.0749000000,113.9770000000,4,0.3920000000
68,194988,0.063,0.7520000000,0.6790000000,0.0000000000,3,0.0727000000,-6.4640000000,1,0.0304000000,106.9900000000,4,0.6690000000
75,208485,0.243,0.6970000000,0.5210000000,0.0000000000,5,0.1890000000,-6.5190000000,1,0.0310000000,91.9980000000,4,0.3310000000
86,163216,0.0476,0.7520000000,0.7640000000,0.0000944000,1,0.0543000000,-4.3990000000,1,0.0380000000,121.9580000000,4,0.5820000000
71,189786,0.489,0.6950000000,0.6950000000,0.0001900000,2,0.1310000000,-6.6120000000,1,0.0706000000,100.0210000000,4,0.4680000000
62,174400,0.156,0.4640000000,0.5420000000,0.0000000000,5,0.0830000000,-8.4780000000,0,0.1040000000,149.7300000000,4,0.3240000000
61,188857,0.4589999999999999,0.9200000000,0.6470000000,0.0085500000,0,0.0766000000,-8.5530000000,1,0.1190000000,105.0110000000,4,0.2590000000
76,169973,0.836,0.7730000000,0.4370000000,0.0000242000,9,0.5440000000,-8.2810000000,1,0.0963000000,103.8610000000,4,0.7070000000
70,255397,0.00856,0.6870000000,0.7400000000,0.0000439000,5,0.2590000000,-4.8290000000,1,0.0403000000,111.0100000000,4,0.2430000000
58,204375,0.33,0.6540000000,0.6120000000,0.0000000000,6,0.2990000000,-6.4750000000,0,0.3280000000,175.9270000000,4,0.4680000000
58,187640,0.0666,0.7250000000,0.7880000000,0.0389000000,0,0.1070000000,-5.5140000000,1,0.0619000000,100.0100000000,4,0.3510000000
65,215445,0.295,0.6550000000,0.4270000000,0.0010800000,2,0.0788000000,-11.6840000000,0,0.0799000000,107.9920000000,4,0.2240000000
63,217800,0.0757,0.5590000000,0.8570000000,0.0004260000,11,0.1150000000,-5.4550000000,1,0.0409000000,100.0040000000,4,0.2640000000
24,206373,0.3329999999999999,0.5470000000,0.5550000000,0.0003130000,11,0.1050000000,-7.3160000000,0,0.1630000000,95.1020000000,4,0.5750000000
63,182373,0.0441,0.7260000000,0.9070000000,0.0001930000,6,0.3230000000,-2.6740000000,0,0.0380000000,103.0150000000,4,0.6400000000
61,218853,0.536,0.6870000000,0.5510000000,0.0001950000,6,0.1010000000,-5.2120000000,0,0.0708000000,142.0090000000,4,0.1470000000
89,201707,0.0956,0.7080000000,0.6480000000,0.0000000000,6,0.1340000000,-5.6260000000,1,0.0449000000,143.9550000000,4,0.3380000000
68,193761,0.05,0.6990000000,0.5830000000,0.0002900000,6,0.0910000000,-9.7310000000,0,0.0357000000,109.0010000000,4,0.4840000000
67,156000,0.162,0.6520000000,0.5950000000,0.0000000000,6,0.1480000000,-6.9440000000,0,0.0419000000,77.5380000000,4,0.3030000000
64,191885,0.434,0.7340000000,0.4430000000,0.0000811000,5,0.1070000000,-6.4660000000,1,0.0788000000,79.4850000000,4,0.6170000000
60,219118,0.054,0.5500000000,0.4680000000,0.0010800000,0,0.2320000000,-7.6080000000,1,0.0425000000,92.0600000000,4,0.2930000000
55,192999,0.301,0.6190000000,0.8430000000,0.0000000000,2,0.0538000000,-4.7480000000,0,0.1250000000,91.9900000000,4,0.5880000000
24,202886,0.0508,0.6190000000,0.7330000000,0.0000000000,6,0.2150000000,-6.6990000000,1,0.1380000000,97.0230000000,4,0.4930000000
34,195921,0.818,0.6460000000,0.3500000000,0.0140000000,5,0.1000000000,-9.8590000000,0,0.3430000000,196.0150000000,4,0.2810000000
23,207142,0.02,0.3150000000,0.6890000000,0.0000000000,11,0.1480000000,-4.7510000000,0,0.1250000000,78.0570000000,4,0.2660000000
40,226981,0.12,0.6940000000,0.7260000000,0.0025800000,0,0.2150000000,-7.2970000000,0,0.0322000000,105.9680000000,4,0.4510000000
56,194264,0.292,0.6270000000,0.4880000000,0.0003750000,10,0.1660000000,-7.1670000000,1,0.1590000000,170.0680000000,4,0.1740000000
61,160285,0.255,0.7180000000,0.6810000000,0.0000188000,5,0.2080000000,-4.5930000000,0,0.0361000000,139.9900000000,4,0.3560000000
64,173925,0.125,0.7100000000,0.5630000000,0.0000000000,7,0.1960000000,-8.0040000000,1,0.0403000000,101.9310000000,4,0.4270000000
71,165618,0.4429999999999999,0.8490000000,0.4830000000,0.0001410000,6,0.0786000000,-7.1140000000,0,0.2910000000,101.0150000000,4,0.2820000000
62,183994,0.237,0.7630000000,0.6810000000,0.0003630000,0,0.0917000000,-7.2910000000,1,0.0338000000,120.0250000000,4,0.2270000000
53,211392,0.364,0.8600000000,0.5660000000,0.0428000000,9,0.0863000000,-6.2600000000,1,0.0724000000,132.0290000000,4,0.6630000000
68,219933,0.5710000000000001,0.8020000000,0.3710000000,0.0000038200,6,0.1080000000,-9.0870000000,0,0.1310000000,113.9510000000,4,0.2630000000
70,192293,0.138,0.7400000000,0.5330000000,0.0000499000,7,0.1270000000,-10.2940000000,1,0.0824000000,92.0050000000,4,0.3130000000
71,242034,0.0609,0.6480000000,0.7500000000,0.0000044100,0,0.1040000000,-3.2480000000,1,0.0335000000,105.0300000000,4,0.5560000000
62,217720,0.316,0.6950000000,0.6790000000,0.0000000000,11,0.0680000000,-6.5760000000,1,0.0651000000,95.9970000000,4,0.7900000000
66,188360,0.493,0.3870000000,0.5710000000,0.0000000000,7,0.1060000000,-6.3540000000,0,0.0402000000,152.9060000000,5,0.5550000000
67,211304,0.38,0.7360000000,0.5930000000,0.0000000000,7,0.2040000000,-4.6770000000,1,0.0400000000,92.0680000000,4,0.6070000000
53,152792,0.2189999999999999,0.7980000000,0.7140000000,0.0000028500,1,0.1670000000,-5.5400000000,0,0.1130000000,113.9280000000,4,0.4490000000
53,174308,0.281,0.4250000000,0.6410000000,0.0260000000,9,0.1560000000,-6.8240000000,1,0.4340000000,86.8450000000,5,0.3170000000
60,202173,0.326,0.6400000000,0.5830000000,0.0000116000,10,0.1300000000,-6.5210000000,1,0.0496000000,91.9680000000,4,0.3620000000
16,248003,0.456,0.5280000000,0.6600000000,0.0000000000,6,0.1310000000,-6.4950000000,1,0.3830000000,197.9790000000,4,0.4640000000
56,202694,0.225,0.7310000000,0.5900000000,0.0039400000,5,0.1130000000,-7.6610000000,0,0.0958000000,106.0730000000,4,0.3410000000
62,190750,0.184,0.6950000000,0.6090000000,0.8780000000,2,0.0822000000,-8.5140000000,1,0.0353000000,120.0110000000,4,0.1110000000
66,213626,0.244,0.6830000000,0.6470000000,0.0000115000,2,0.0733000000,-6.3600000000,1,0.0371000000,91.0410000000,4,0.3510000000
67,198658,0.43,0.5590000000,0.3790000000,0.0000000000,5,0.0649000000,-7.2170000000,0,0.0955000000,172.0950000000,4,0.7910000000
52,221000,0.0589,0.6100000000,0.7940000000,0.0002390000,1,0.1040000000,-5.4760000000,1,0.0301000000,90.0140000000,4,0.2490000000
55,248519,0.183,0.6940000000,0.4170000000,0.0000000000,2,0.1250000000,-6.8530000000,0,0.0368000000,79.9950000000,4,0.3590000000
60,193729,0.0434,0.5790000000,0.8050000000,0.0000000000,6,0.1000000000,-5.9230000000,0,0.3380000000,105.0130000000,4,0.5760000000
68,225637,0.113,0.6310000000,0.8350000000,0.0000120000,2,0.3310000000,-5.2140000000,1,0.0568000000,98.9710000000,4,0.4660000000
30,137142,0.303,0.8370000000,0.7680000000,0.7400000000,4,0.1190000000,-4.5320000000,0,0.0502000000,140.0730000000,4,0.6680000000
30,279430,0.000157,0.5780000000,0.4590000000,0.9060000000,5,0.1100000000,-9.4120000000,1,0.0330000000,140.0140000000,4,0.0834000000
26,197220,0.0112,0.7600000000,0.5320000000,0.7150000000,9,0.1190000000,-9.2460000000,1,0.0427000000,140.0790000000,4,0.1390000000
27,196383,0.0206,0.8300000000,0.9820000000,0.8300000000,2,0.1400000000,-1.2460000000,1,0.1630000000,140.0280000000,4,0.6210000000
29,166765,0.0042299999999999,0.8410000000,0.3100000000,0.2560000000,0,0.0858000000,-10.7920000000,1,0.0655000000,140.0090000000,4,0.2030000000
32,253413,0.0214,0.4540000000,0.2650000000,0.8700000000,8,0.1020000000,-12.5900000000,1,0.1870000000,207.2160000000,3,0.0720000000
35,292961,1.6899999999999997e-05,0.2510000000,0.9460000000,0.8480000000,3,0.6070000000,-2.1320000000,0,0.0370000000,140.0590000000,4,0.6180000000
31,191001,0.493,0.6430000000,0.4460000000,0.7330000000,6,0.0969000000,-7.0610000000,0,0.0357000000,139.0060000000,4,0.8560000000
41,282067,0.816,0.7400000000,0.6490000000,0.1520000000,8,0.2010000000,-7.7090000000,0,0.1370000000,140.0010000000,4,0.5730000000
29,157637,0.785,0.6840000000,0.8050000000,0.8930000000,11,0.0983000000,-4.3170000000,1,0.0432000000,139.9900000000,4,0.1850000000
26,198520,0.0385,0.8770000000,0.8080000000,0.8910000000,0,0.0817000000,-8.8110000000,1,0.0364000000,137.0710000000,4,0.5930000000
0,244000,0.7490000000000001,0.7840000000,0.3970000000,0.9300000000,0,0.1220000000,-8.4070000000,0,0.2600000000,137.0320000000,4,0.5980000000
23,252000,0.0647,0.7160000000,0.5700000000,0.2210000000,11,0.0749000000,-7.9660000000,0,0.0441000000,139.9060000000,4,0.3030000000
47,222021,0.0539,0.5560000000,0.8220000000,0.8560000000,9,0.1770000000,-5.7470000000,1,0.1820000000,139.7250000000,4,0.8080000000
25,183879,0.00234,0.7040000000,0.5290000000,0.8740000000,11,0.3700000000,-8.4750000000,0,0.0416000000,140.1740000000,4,0.5070000000
25,239173,0.31,0.9000000000,0.4590000000,0.8050000000,11,0.0976000000,-11.5240000000,0,0.1430000000,140.0100000000,4,0.5330000000
24,140538,0.0256,0.7530000000,0.6120000000,0.0008990000,2,0.0707000000,-10.8170000000,1,0.0631000000,140.0410000000,4,0.2410000000
21,210857,0.00718,0.9160000000,0.8300000000,0.0071400000,5,0.3550000000,-4.8670000000,0,0.2680000000,139.9050000000,4,0.4540000000
29,210861,0.147,0.5790000000,0.8410000000,0.5400000000,10,0.0912000000,-7.1350000000,1,0.0708000000,174.9330000000,5,0.9290000000
19,250331,0.0429,0.4580000000,0.3190000000,0.0375000000,5,0.1670000000,-14.5330000000,1,0.4870000000,186.6150000000,3,0.1150000000
21,126956,0.362,0.7060000000,0.5740000000,0.9270000000,0,0.2070000000,-9.5290000000,1,0.0660000000,137.9720000000,4,0.2400000000
0,171428,0.0050799999999999,0.5740000000,0.5510000000,0.0441000000,3,0.1470000000,-9.0670000000,1,0.0354000000,104.9550000000,3,0.3680000000
21,306880,0.292,0.5300000000,0.3070000000,0.8240000000,1,0.0837000000,-11.6180000000,0,0.4230000000,211.3570000000,3,0.3490000000
20,189029,0.0148,0.7650000000,0.4300000000,0.9730000000,10,0.1990000000,-12.2440000000,0,0.2390000000,140.0490000000,4,0.1350000000
19,193073,0.000538,0.6190000000,0.6630000000,0.0324000000,2,0.2860000000,-7.2490000000,1,0.0608000000,93.4270000000,5,0.2770000000
24,166299,0.0003779999999999,0.8470000000,0.8190000000,0.8380000000,7,0.2670000000,-6.6340000000,0,0.1440000000,140.0770000000,4,0.8730000000
0,187213,0.0019199999999999,0.4790000000,0.9720000000,0.0006810000,6,0.0943000000,-3.3990000000,0,0.1940000000,182.4690000000,5,0.7110000000
22,247040,0.223,0.7050000000,0.1880000000,0.7440000000,4,0.1040000000,-13.8430000000,0,0.3720000000,139.8150000000,4,0.1450000000
12,198857,0.00104,0.6340000000,0.5600000000,0.2100000000,2,0.1380000000,-9.8870000000,1,0.0373000000,139.9520000000,4,0.1680000000
21,168071,0.0262,0.8300000000,0.4440000000,0.8000000000,8,0.0924000000,-12.5040000000,0,0.0618000000,140.0140000000,4,0.5250000000
1,233459,0.191,0.7480000000,0.5450000000,0.0114000000,8,0.0852000000,-4.2190000000,0,0.2850000000,94.5280000000,5,0.7680000000
21,211139,0.0353,0.6200000000,0.7340000000,0.6170000000,1,0.3360000000,-9.6590000000,1,0.5640000000,172.0630000000,5,0.1970000000
0,342711,0.00823,0.3990000000,0.9200000000,0.8990000000,1,0.1100000000,-7.7300000000,1,0.2080000000,178.8100000000,5,0.3670000000
21,242533,0.0321,0.6420000000,0.8280000000,0.8760000000,2,0.2010000000,-6.5650000000,1,0.0358000000,134.9480000000,4,0.2180000000
0,185142,0.0075599999999999,0.5450000000,0.7650000000,0.2440000000,9,0.2270000000,-7.8380000000,1,0.1280000000,140.0660000000,4,0.5390000000
17,222012,0.0223,0.7380000000,0.5910000000,0.7440000000,10,0.1020000000,-8.1220000000,0,0.0462000000,140.0480000000,4,0.3550000000
23,197147,0.0412,0.6610000000,0.7830000000,0.8950000000,11,0.3070000000,-8.9870000000,1,0.0425000000,139.9660000000,4,0.0689000000
0,197147,0.0412,0.6610000000,0.7830000000,0.8950000000,11,0.3070000000,-8.9870000000,1,0.0425000000,139.9660000000,4,0.0689000000
20,200113,0.519,0.4180000000,0.9070000000,0.9130000000,9,0.1480000000,-8.6940000000,1,0.2570000000,174.8790000000,4,0.5230000000
17,193714,0.00614,0.7490000000,0.7230000000,0.0012000000,5,0.1910000000,-4.1500000000,1,0.0612000000,139.9330000000,4,0.4160000000
22,269889,0.317,0.8210000000,0.3390000000,0.3300000000,2,0.1140000000,-7.2160000000,1,0.4430000000,142.8510000000,4,0.1880000000
20,206305,0.0459,0.4950000000,0.6610000000,0.9220000000,0,0.0630000000,-6.4640000000,1,0.1980000000,174.6040000000,5,0.3800000000
0,229714,0.00963,0.8280000000,0.6280000000,0.9490000000,8,0.1010000000,-5.5910000000,0,0.0432000000,119.9770000000,4,0.1440000000
18,174723,0.0113,0.6560000000,0.4370000000,0.6400000000,0,0.2190000000,-11.2730000000,1,0.0432000000,148.0200000000,4,0.5580000000
19,167888,0.027,0.6180000000,0.4480000000,0.7670000000,9,0.0924000000,-10.2480000000,0,0.0676000000,107.1810000000,3,0.0740000000
18,411894,6.43e-05,0.6650000000,0.7210000000,0.9210000000,7,0.1260000000,-4.9990000000,1,0.0363000000,139.9700000000,4,0.6230000000
15,233142,0.0002279999999999,0.6850000000,0.5900000000,0.9600000000,0,0.0862000000,-7.1010000000,0,0.0481000000,140.0760000000,4,0.5130000000
19,210861,1.99e-05,0.6520000000,0.7640000000,0.0364000000,4,0.1300000000,-5.1770000000,0,0.0337000000,140.0440000000,4,0.0479000000
23,154927,0.0391,0.8170000000,0.5980000000,0.9500000000,11,0.2940000000,-10.2140000000,0,0.4400000000,70.0510000000,4,0.5000000000
16,207305,0.0503,0.5560000000,0.8470000000,0.9060000000,11,0.3260000000,-6.3610000000,0,0.0939000000,139.9420000000,4,0.6630000000
18,199293,0.0592,0.8760000000,0.7310000000,0.8500000000,0,0.0677000000,-10.3990000000,1,0.0402000000,137.0820000000,4,0.5880000000
17,277788,0.000176,0.6540000000,0.6070000000,0.8640000000,5,0.2550000000,-8.0470000000,1,0.0394000000,143.9410000000,4,0.4990000000
17,204000,0.00828,0.6660000000,0.5100000000,0.8770000000,11,0.2850000000,-4.0220000000,0,0.0282000000,120.0410000000,4,0.1730000000
18,256766,0.0558,0.5550000000,0.9830000000,0.2130000000,10,0.1230000000,-1.5970000000,0,0.0738000000,144.0530000000,4,0.4110000000
18,212600,0.0562,0.4740000000,0.6480000000,0.6390000000,9,0.1190000000,-7.2520000000,1,0.0796000000,174.2660000000,5,0.4970000000
16,221147,0.000337,0.6850000000,0.9030000000,0.8340000000,6,0.2870000000,-5.7450000000,0,0.0495000000,139.9570000000,4,0.5430000000
1,219943,0.193,0.6720000000,0.3770000000,0.6260000000,7,0.0549000000,-8.4860000000,0,0.5120000000,140.0610000000,4,0.8110000000
0,260649,0.00361,0.8340000000,0.8240000000,0.4970000000,11,0.0666000000,-3.5160000000,0,0.0585000000,139.9670000000,4,0.8940000000
17,248888,0.104,0.6530000000,0.3340000000,0.0401000000,0,0.1090000000,-11.3380000000,1,0.0272000000,81.0520000000,4,0.1080000000
15,250287,0.0295,0.3450000000,0.8800000000,0.5030000000,2,0.1400000000,-8.5180000000,1,0.1790000000,180.8830000000,5,0.1380000000
0,227079,0.000361,0.7490000000,0.9670000000,0.7180000000,6,0.0759000000,-6.4900000000,0,0.0628000000,140.0200000000,4,0.8470000000
19,229700,0.0403,0.8560000000,0.3360000000,0.0857000000,1,0.1160000000,-10.0610000000,0,0.0777000000,143.0020000000,4,0.2490000000
16,274290,0.0346,0.7990000000,0.6190000000,0.7690000000,2,0.0908000000,-5.3240000000,1,0.1820000000,139.8370000000,4,0.3410000000
17,174480,0.321,0.7130000000,0.6060000000,0.0000017300,5,0.1080000000,-5.0410000000,0,0.1040000000,133.8600000000,4,0.7480000000
16,205714,0.0978,0.9030000000,0.8690000000,0.0007490000,2,0.2580000000,-10.1670000000,0,0.1250000000,139.9820000000,4,0.8960000000
21,239640,0.00163,0.8700000000,0.7690000000,0.8190000000,8,0.0737000000,-6.4680000000,1,0.1060000000,139.9760000000,4,0.2830000000
0,236468,0.0005139999999999,0.7310000000,0.5110000000,0.0853000000,1,0.0753000000,-6.2800000000,1,0.2980000000,94.4950000000,5,0.8060000000
16,195861,0.0154,0.4570000000,0.9850000000,0.6920000000,2,0.0878000000,-5.3620000000,1,0.0480000000,87.3820000000,4,0.6410000000
19,208920,0.66,0.8830000000,0.9500000000,0.0001720000,0,0.0801000000,-5.6820000000,1,0.0658000000,139.0220000000,4,0.7530000000
0,261929,0.0014199999999999,0.8460000000,0.5440000000,0.8610000000,0,0.1040000000,-7.4030000000,1,0.0693000000,140.0050000000,4,0.2250000000
17,167919,0.000541,0.8310000000,0.3800000000,0.8580000000,1,0.1660000000,-10.5880000000,0,0.3780000000,143.0530000000,4,0.3230000000
14,137647,0.0238,0.8770000000,0.6100000000,0.6110000000,10,0.1150000000,-7.8170000000,0,0.0731000000,135.9510000000,4,0.6340000000
14,210900,0.0012,0.3800000000,0.8730000000,0.4390000000,7,0.3390000000,-7.3680000000,1,0.5940000000,140.0050000000,4,0.3770000000
0,182178,0.0033,0.7410000000,0.7320000000,0.4770000000,0,0.1060000000,-7.1420000000,1,0.0429000000,140.0200000000,4,0.6400000000
16,242000,0.00974,0.6490000000,0.8420000000,0.0019900000,8,0.0464000000,-4.1460000000,1,0.1610000000,103.8060000000,3,0.6510000000
15,194943,0.0011,0.6540000000,0.9010000000,0.2500000000,9,0.3490000000,-2.0660000000,0,0.0504000000,140.0040000000,4,0.6690000000
15,189666,0.000223,0.8190000000,0.8450000000,0.4520000000,11,0.2870000000,-6.4140000000,0,0.0479000000,134.9940000000,4,0.8890000000
0,288862,0.0004509999999999,0.8610000000,0.5510000000,0.8350000000,1,0.0815000000,-7.7790000000,1,0.1100000000,139.9600000000,4,0.9230000000
14,198000,0.0107,0.7800000000,0.9720000000,0.0296000000,6,0.1000000000,0.1190000000,0,0.2530000000,137.0560000000,4,0.9580000000
0,178703,0.00295,0.8020000000,0.5640000000,0.5360000000,11,0.3080000000,-7.7340000000,0,0.1110000000,140.0310000000,4,0.6210000000
81,182741,0.0783,0.9750000000,0.5350000000,0.0000000000,1,0.1070000000,-7.2270000000,1,0.1960000000,125.0660000000,4,0.6710000000
56,206914,0.0004179999999999,0.8540000000,0.5750000000,0.0001130000,0,0.1590000000,-9.9010000000,0,0.0936000000,132.0040000000,4,0.4960000000
58,211204,0.253,0.6100000000,0.8420000000,0.0000363000,6,0.2100000000,-5.3630000000,0,0.3650000000,153.2570000000,4,0.5330000000
17,187000,0.0484,0.7600000000,0.8640000000,0.0000000000,8,0.1180000000,-3.8570000000,1,0.3220000000,139.9310000000,4,0.8650000000
73,165000,0.207,0.9000000000,0.8310000000,0.0000025300,1,0.0963000000,-5.3920000000,1,0.1980000000,139.9870000000,4,0.6610000000
63,248866,0.159,0.5900000000,0.6290000000,0.0000000000,11,0.2880000000,-7.8770000000,0,0.2950000000,139.5240000000,4,0.4170000000
57,200079,0.251,0.8010000000,0.7650000000,0.0000000000,2,0.2350000000,-5.9440000000,1,0.1670000000,150.0020000000,4,0.4050000000
64,236250,0.131,0.8610000000,0.6030000000,0.0000088000,2,0.1790000000,-9.9290000000,1,0.2950000000,144.0240000000,4,0.6060000000
59,205061,0.407,0.7510000000,0.7640000000,0.0000000000,2,0.2930000000,-5.3880000000,1,0.3770000000,141.5340000000,4,0.8560000000
68,190368,0.188,0.5560000000,0.7360000000,0.0000017400,7,0.0668000000,-7.7800000000,1,0.2850000000,98.2280000000,3,0.3960000000
20,237000,0.0261,0.7710000000,0.7450000000,0.0000000000,9,0.0636000000,-6.5110000000,1,0.3150000000,140.0580000000,4,0.6980000000
26,232586,0.2739999999999999,0.8130000000,0.7140000000,0.0374000000,10,0.0899000000,-6.5280000000,0,0.1880000000,137.0030000000,4,0.6210000000
54,196826,0.406,0.6020000000,0.8360000000,0.0000000000,11,0.4580000000,-6.4760000000,1,0.2450000000,139.8010000000,4,0.7120000000
64,187398,0.0256,0.5940000000,0.7760000000,0.0000000000,0,0.1440000000,-4.2890000000,1,0.2870000000,138.1490000000,4,0.4020000000
46,212302,0.0103,0.5210000000,0.8390000000,0.0000000000,11,0.3000000000,-4.4380000000,1,0.3520000000,140.3150000000,4,0.7970000000
69,191259,0.0946,0.7560000000,0.7640000000,0.0000000000,2,0.0909000000,-3.8370000000,1,0.2290000000,132.0730000000,4,0.6420000000
61,199446,0.22,0.5340000000,0.6480000000,0.0000020900,1,0.0770000000,-4.8910000000,0,0.1230000000,139.7610000000,4,0.1670000000
14,153290,0.0769,0.8650000000,0.6500000000,0.0000000000,7,0.2490000000,-12.8930000000,1,0.3020000000,77.4920000000,4,0.6140000000
53,208879,0.104,0.8110000000,0.8040000000,0.0000000000,1,0.0627000000,-5.4740000000,1,0.2590000000,140.0180000000,4,0.7780000000
57,224571,0.596,0.7760000000,0.6570000000,0.0000000000,2,0.1410000000,-7.1860000000,1,0.3390000000,139.7460000000,4,0.5070000000
52,261887,0.0112,0.5690000000,0.8070000000,0.0002280000,6,0.1510000000,-3.6270000000,1,0.1460000000,169.8960000000,4,0.1820000000
